transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
17882,53,2961,2017-10-25,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40410.0,693.76,Merv,Barradell,Male,56,1975-03-22,Assistant Manager,Health,Mass Customer,N,Yes,12.0,48
18,33,1842,2017-06-02,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,46
205,58,1842,2017-05-27,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,46
11117,30,1842,2017-03-17,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,46
11878,48,1842,2017-05-03,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,812.44,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,46
18319,65,1842,2017-01-28,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1028.76,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,46
19,54,2268,2017-04-06,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,58
9775,74,2268,2017-11-25,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,827.1599999999999,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,58
9997,43,2268,2017-02-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,58
13364,26,2268,2017-07-02,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1230.3000000000002,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,58
17143,80,2268,2017-04-07,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,58
17322,61,2268,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999997,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,58
17662,59,2268,2017-02-17,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,58
18451,14,2268,2017-08-09,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,58
20,25,3002,2017-01-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0,709.34,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,67
232,30,3002,2017-08-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0,299.27,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,67
4243,69,3002,2017-01-06,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553.0,198.22000000000003,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,67
4737,95,3002,2017-08-24,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002.0,41.13,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,67
5295,77,3002,2017-09-15,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873.0,445.2099999999999,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,67
5697,6,3002,2017-11-16,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38216.0,91.15,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,67
16919,83,3002,2017-09-12,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38206.0,1408.91,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,67
21,27,1582,2017-10-09,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,46
351,59,1582,2017-06-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,46
3358,79,1582,2017-06-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,46
6440,17,1582,2017-06-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,46
11239,59,1582,2017-11-05,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,46
22,37,595,2017-06-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,50
6634,2,595,2017-05-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,50
16365,1,595,2017-05-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,50
23,37,2001,2017-04-08,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42145.0,1544.61,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,46
992,1,2001,2017-05-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,36833.0,448.68,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,46
8421,64,2001,2017-09-02,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41922.0,872.8900000000001,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,46
13013,16,2001,2017-05-11,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35560.0,182.81000000000017,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,46
14091,35,2001,2017-06-10,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,37698.0,903.11,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,46
14220,77,2001,2017-10-05,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,34556.0,445.2099999999999,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,46
16554,62,2001,2017-01-10,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,41701.0,179.44,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,46
18120,58,2001,2017-05-21,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34556.0,771.12,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,46
24,82,515,2017-10-18,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,34
2096,34,515,2017-08-09,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,34
5143,11,515,2017-03-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,34
5281,34,515,2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,34
6812,0,515,2017-04-24,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,34
7667,72,515,2017-12-16,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,34
11262,38,515,2017-07-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999995,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,34
14006,14,515,2017-12-03,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,34
16357,67,515,2017-06-12,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,34
25,89,2822,2017-06-11,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42
2083,74,2822,2017-01-27,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,827.1599999999999,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42
3910,37,2822,2017-12-19,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42
5748,91,2822,2017-06-10,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42
8807,7,2822,2017-10-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42
10299,49,2822,2017-03-06,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42
12215,61,2822,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999997,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42
13905,51,2822,2017-11-20,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42
17496,23,2822,2017-05-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42
26,64,2596,2017-01-10,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42145.0,872.8900000000001,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,Missing,Affluent Customer,N,Yes,13.0,47
4948,37,2596,2017-10-19,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36498.0,1544.61,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,Missing,Affluent Customer,N,Yes,13.0,47
8008,8,2596,2017-06-23,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0,187.38999999999987,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,Missing,Affluent Customer,N,Yes,13.0,47
13996,36,2596,2017-06-10,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,36361.0,437.46,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,Missing,Affluent Customer,N,Yes,13.0,47
16240,48,2596,2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0,812.44,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,Missing,Affluent Customer,N,Yes,13.0,47
27,64,2666,2017-04-11,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,52
2725,67,2666,2017-02-18,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,52
3733,60,2666,2017-03-17,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,217.51,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,52
4763,67,2666,2017-04-18,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,52
28,19,76,2017-12-23,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560.0,114.93,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,46
8151,53,76,2017-05-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,46
8779,58,76,2017-11-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42295.0,450.77,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,46
11522,22,76,2017-12-29,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0,143.82,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,46
12392,53,76,2017-03-21,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880.0,509.97,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,46
14888,0,76,2017-03-25,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698.0,110.80999999999996,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,46
18065,1,76,2017-12-17,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,35455.0,1010.02,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,46
18265,0,76,2017-08-08,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,46
29,72,3368,2017-10-13,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,56
8367,65,3368,2017-12-01,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1028.76,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,56
9341,28,3368,2017-11-17,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,56
11721,70,3368,2017-01-20,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,56
17702,3,3368,2017-10-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999995,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,56
30,91,1173,2017-03-15,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,128.45999999999992,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,45
1065,0,1173,2017-09-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,45
12039,76,1173,2017-09-13,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,45
31,88,2810,2017-09-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539.0,817.36,Malvin,Burchill,Male,27,1961-08-26,Missing,Property,Mass Customer,N,Yes,15.0,62
501,28,2810,2017-07-25,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052.0,133.7800000000002,Malvin,Burchill,Male,27,1961-08-26,Missing,Property,Mass Customer,N,Yes,15.0,62
768,81,2810,2017-10-15,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,34079.0,64.50999999999999,Malvin,Burchill,Male,27,1961-08-26,Missing,Property,Mass Customer,N,Yes,15.0,62
14432,97,2810,2017-10-29,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,33364.0,50.66,Malvin,Burchill,Male,27,1961-08-26,Missing,Property,Mass Customer,N,Yes,15.0,62
15860,84,2810,2017-04-01,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667.0,75.48000000000002,Malvin,Burchill,Male,27,1961-08-26,Missing,Property,Mass Customer,N,Yes,15.0,62
17288,50,2810,2017-07-11,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0,43.97,Malvin,Burchill,Male,27,1961-08-26,Missing,Property,Mass Customer,N,Yes,15.0,62
32,1,3214,2017-02-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,31
1322,3,3214,2017-10-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,1702.5499999999995,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,31
6617,90,3214,2017-02-22,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38002.0,72.59999999999997,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,31
14738,7,3214,2017-04-25,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216.0,745.94,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,31
33,25,1272,2017-03-20,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
1711,6,1272,2017-02-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
4577,69,1272,2017-12-06,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
6230,51,1272,2017-06-23,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
7998,21,1272,2017-06-18,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
12198,77,1272,2017-06-07,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.2099999999999,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
13289,57,1272,2017-07-25,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
14341,86,1272,2017-09-09,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
15352,14,1272,2017-04-21,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
17224,42,1272,2017-02-26,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.0999999999999,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38
34,99,2003,2017-02-28,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,189.28,Lilli,Hargey,Female,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,61
8397,0,2003,2017-05-25,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0,25.08999999999999,Lilli,Hargey,Female,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,61
35,0,2171,2017-08-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,54
12765,0,2171,2017-11-26,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,54
16082,91,2171,2017-04-27,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,128.45999999999992,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,54
17023,0,2171,2017-03-30,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,54
18395,58,2171,2017-03-19,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,450.77,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,54
